,Unnamed: 0,disney plus_flatrate,adult,original_language,amazon prime video_flatrate,genre_ids,google play movies_rent,original_title,netflix_flatrate,kr_theater_note,release_date,popularity,id,overview,vote_average,wavve_buy,google play movies_buy,title,wavve_flatrate,poster_path,wavve_rent,kr_digital_date,netflix standard with ads_flatrate,tving_flatrate,backdrop_path,watcha_flatrate,softcore,video,kr_digital_note,kr_theater_date,vote_count,apple tv_flatrate,filmbox+_flatrate,crunchyroll_flatrate,sun nxt_flatrate,mubi_flatrate,movieme_rent,global_theater_date,global_digital_date
3421,3421,1.0,False,en,0.0,10402|99,0.0,OLIVIA RODRIGO: driving home 2 u (a SOUR film),0.0,Disney+,2022-03-25,0.7755,939790,"싱어송라이터 올리비아 로드리고가 특별한 로드트립을 떠난다! 자신의 데뷔 앨범 SOUR에 실릴 곡들을 쓰기 시작했던 솔트레이크시티에서 로스앤젤레스로 이어지는 그 길을 다시 한번 따라가 보는 것. 이 과정에서 올리비아는 큰 성공을 거둔 데뷔 앨범을 준비하고 제작하던 당시를 회상하고, 젊은 한 여성으로서 인생의 특정 시기를 겪으며 느끼는 감정들에 대해 이야기한다.",7.762,0.0,0.0,올리비아 로드리고: 네가 있는 집으로,0.0,/mSBWo2J7k9tKCji5SOnxJXqwu9V.jpg,0.0,2022-03-25,0.0,0.0,/uBAsex7p35tPWYAIwJctEPFjrSI.jpg,0.0,False,False,Disney+,2022-03-25,63,0,0,0,0,0,0,,2022-03-25
3422,3422,0.0,False,es,0.0,35,0.0,Como Dios manda,0.0,,2023-06-02,0.5425,1064103,,5.828,0.0,0.0,코모 디오스 만다,0.0,/kI2wF5PNWjAmh6uqpPxTt8PWOcq.jpg,0.0,,0.0,0.0,/sBpJc1w45BI8bpJEk6gDbXOfi6P.jpg,0.0,False,False,,,61,0,0,0,0,0,0,2023-06-02,2023-07-28
3423,3423,0.0,False,en,0.0,18|14,0.0,His Only Son,0.0,,2023-06-28,0.6253,761851,"어느 날 밤, 하나님이 아브라함을 찾아와 모리아 땅으로 가서 외아들 이삭을 번제로 바치라고 명령하신다. 아브라함은 다음 날 아내 사라를 뒤로 한 채 이삭과 3일간의 험난한 여정을 시작한다. “왜 하필 100살에 낳은 아들 이삭을 제물로 바치라고 하시는 걸까?” “왜 하필 3일이나 가야 하는 모리아에서 제사를 드리라고 하시는 걸까?” 탄식으로 가득한 질문은 여정 내내 계속되지만 마침내 예루살렘 모리아 산에서 그 해답을 찾게 되는데..",7.7,1.0,0.0,너는 내 아들,1.0,/xGfpHQj6eluLh5avRXiXW2WQCKe.jpg,1.0,,0.0,0.0,/1rYAFNtu9yKaVInNTirgRr82a0N.jpg,0.0,False,False,,2023-06-28,81,0,0,0,0,0,0,2023-03-31,2023-05-16
3424,3424,0.0,False,es,0.0,18,0.0,Utama,0.0,Busan International Film Festival,2022-10-06,0.6767,913820,"볼리비아 안데스산맥의 고산지대에서 라마를 키우며 평생 살아온 노부부를 도시의 손자가 찾아온다. 극심한 가뭄으로 주민들은 하나둘씩 마을을 떠나지만, 노부부는 삶의 터전을 지키고 전통적인 생활양식을 고수한 채 비가 땅을 축복해 주기를 기다린다.",7.246,0.0,0.0,"우타마, 우리집",0.0,/dVVuYKhywiwjoVZ5DIBkfjCJfHX.jpg,0.0,2023-06-04,0.0,0.0,/zRVXLgtpBg2oTGZCYYzIhR6Qzyr.jpg,0.0,False,False,Seoul International Eco Film Festival,2022-10-06,63,0,0,0,0,0,0,2022-05-11,
3425,3425,0.0,False,fr,0.0,35|18,1.0,Le Livre des solutions,0.0,,2024-08-14,0.7302,888003,"영화감독 마크는 자신의 새로운 걸작이 제작자들 때문에 망할 위기에 처하자 컴퓨터를 통째로 들고 숙모가 있는 마을로 탈출한다. 머릿속에 쏟아지는 아이디어들을 하나씩 실행하기 시작하는 마크. 세계가 인정한 천재 감독과 세상에서 가장 한심한 감독을 동시에 해내는 그는 영화의 완성이 늦어지자, 모든 문제에 대한 해결책이 될 수 있는 ‘솔루션북’을 꺼낸다.",5.94,1.0,1.0,공드리의 솔루션북,1.0,/bGLReqAZjXotmTjrIucMMSc58Qf.jpg,1.0,2024-08-14,0.0,1.0,/ftlFPDcdhyPd1YDf9AcwYtE7gDK.jpg,0.0,False,False,,2024-08-14,316,0,0,0,0,0,0,2023-09-13,2025-03-14
3426,3426,0.0,False,fr,0.0,35,0.0,BDE,0.0,,2023-01-20,0.574,957752,,4.6,0.0,0.0,BDE,0.0,/tJso5lzMmDF5TI8BJZYQnOUh91o.jpg,0.0,,0.0,0.0,/q18xU7tXpVnoZvpcmDiWAVzQi8W.jpg,0.0,False,False,,,121,0,0,0,0,0,0,,2023-02-24
3427,3427,0.0,False,en,0.0,53|28,0.0,Hunting Ava Bravo,0.0,,2022-04-01,0.6287,927341,,6.118,0.0,0.0,Hunting Ava Bravo,0.0,/etc6HKBEhNySNnYU2nRgbSeIyoW.jpg,0.0,,0.0,0.0,/aHUlWRhbp2OrVVgFTlB6ns86lEp.jpg,0.0,False,False,,,123,0,0,0,0,0,0,2022-04-01,2022-04-01
3428,3428,0.0,False,en,0.0,35|10749,0.0,A Hollywood Christmas,0.0,,2022-12-01,1.0319,1028938,"크리스마스 영화감독으로 할리우드에서 이름을 날린 '제시카'. 어느 날, 방송국 재무팀 '크리스토퍼'의 등장으로 제시카의 새 크리스마스 영화 촬영이 중지될 위기에 놓인다. 크리스마스 부서의 폐쇄, 예산 삭감, 남녀 배우들의 불화, 크리스토퍼의 끈질긴 참견... 크리스마스 영화를 구제하기 위해 제시카가 넘어야 할 문제는 산 넘어 산인데... 과연 제시카는 크리스토퍼를 처치하고, 크리스마스 영화를 구제하고 인생의 해피엔딩을 찾을 수 있을까?",6.031,0.0,0.0,할리우드 크리스마스,1.0,/da0iAOVn5aLDbD6LXXkXs7Bfh5D.jpg,0.0,,0.0,0.0,/WqN2eD2R2GOGds5iiZDJcHh7JS.jpg,0.0,False,False,,,64,0,0,0,0,0,0,,2022-12-01
3429,3429,0.0,False,es,0.0,16|12|28,0.0,Águila y Jaguar: Los guerreros legendarios,0.0,,2022-09-29,0.5717,1029599,,6.902,0.0,0.0,Águila y Jaguar: Los guerreros legendarios,0.0,/6qR9WbXYIddZcVk6nxFULfHcKmK.jpg,0.0,,0.0,0.0,/nnkiORKM1Q4AU1eWULI1PiWOTLu.jpg,0.0,False,False,,,51,0,0,0,0,0,0,2022-09-29,
3430,3430,0.0,False,en,0.0,27|53|18,0.0,So Cold the River,0.0,,2022-03-25,0.5952,811061,,5.395,0.0,0.0,So Cold the River,0.0,/5cf2aIXdSCiM40Hae0g2W8Ox98h.jpg,0.0,,0.0,0.0,/mk9LcqxSPVxvquFhQYg8vRhC1zM.jpg,0.0,False,False,,,57,0,0,0,0,0,0,,2022-02-25
3431,3431,0.0,False,en,0.0,27|53|35,0.0,Who Invited Them,0.0,,2022-06-05,0.5047,931346,,5.483,0.0,0.0,Who Invited Them,0.0,/2aY7M59bGPRqPHtUz6qGArN7bed.jpg,0.0,,0.0,0.0,/8RqZ57dpz3SiqfZq0gvV9Bzju6T.jpg,0.0,False,False,,,86,0,0,0,0,0,0,,2022-09-01
3432,3432,0.0,False,es,0.0,35|10751,0.0,A todo tren 2: Ahora son ellas,0.0,,2022-12-02,0.5278,892068,,6.2,0.0,0.0,A todo tren 2: Ahora son ellas,0.0,/998jFDIyVPanolKlKLT5iJCjdDb.jpg,0.0,,0.0,0.0,/vbWYTjPXrmgrAGJC0hIW2riMZeJ.jpg,0.0,False,False,,,57,0,0,0,0,0,0,2022-12-02,
3433,3433,0.0,False,en,0.0,10749|35|18|10770,0.0,A Brush with Christmas,1.0,,2023-12-01,0.5586,1032591,그림에 대한 열정을 품고 있는 셰프. 크리스마스에 마을을 방문한 유명 예술가가 그녀가 버린 그림을 발견하면서 진정한 사랑의 기회가 찾아온다.,5.7,0.0,0.0,크리스마스를 그린다면,0.0,/yAX42kvKyEpKHK1unTdWpPz3y9I.jpg,0.0,2023-12-01,1.0,0.0,/hdsdQADn3omGt33sG26LTieBkG8.jpg,0.0,False,False,,2023-12-01,73,0,0,0,0,0,0,,2022-12-18
3434,3434,0.0,False,zh,0.0,28|35,0.0,这个杀手不太冷静,0.0,,2022-02-01,0.657,923192,,6.4,0.0,0.0,这个杀手不太冷静,0.0,/6sNoEgjNkfAOlqZ5XsPb9jwdepD.jpg,0.0,,0.0,0.0,/i6xBxo7l0b0IJd8OP4t6lN95Wo7.jpg,0.0,False,False,,,52,0,0,0,0,0,0,2022-02-01,2023-07-08
3435,3435,0.0,False,es,0.0,35,0.0,Papá o Mamá,0.0,,2023-11-30,0.6027,980137,,7.0,0.0,0.0,Papá o Mamá,0.0,/e0ezklncv9ApFVj50FSYJZo08oT.jpg,0.0,,0.0,0.0,/d2d0njdp19FbuOGTW1dbrVMJpTH.jpg,0.0,False,False,,,104,0,0,0,0,0,0,2023-11-30,
3436,3436,0.0,False,en,0.0,10749|35|10770,0.0,Paris Christmas Waltz,1.0,,2024-12-01,0.7215,1127936,"회계사와 은퇴한 프로 댄서가 팀을 이뤘다. 파리에서 열리는 댄스 경연대회에 나가려는 것인데. 이제 두 사람은 연습 과정과 경쟁자들, 그리고 강렬한 케미 사이를 헤치고 나아가야 한다.",6.5,0.0,0.0,파리에서 크리스마스 왈츠를,0.0,/zyMGmj4zDSNNUdJyzqbu9Lk0tEO.jpg,0.0,2024-12-01,1.0,0.0,/njuO8TJQ4QSy3kxnuUgOCapnuDR.jpg,0.0,False,False,,2024-12-01,55,0,0,0,0,0,0,,2024-12-01
3437,3437,0.0,False,it,0.0,35|18,0.0,La vita va così,0.0,,2025-10-23,0.6205,1397375,,6.9,0.0,0.0,La vita va così,0.0,/qvaD0vZ78w3hFuEBGyhpEkmHUOS.jpg,0.0,,0.0,0.0,/1eCDdnJul7qb6pePdWlKozoF8Fq.jpg,0.0,False,False,,,155,0,0,0,0,0,0,2025-10-23,
3438,3438,0.0,False,en,0.0,10749|35,0.0,I Believe in Santa,1.0,,2022-12-14,0.5684,1053110,5개월간 행복한 데이트를 즐긴 리사와 톰. 그런데 리사가 일 년 중 가장 싫어하는 크리스마스를 톰은 열광적으로 좋아한다는 사실을 알고 그녀는 경악한다. 크리스마스에 대해 다시 생각해봐야 할 때인지도?,5.247,0.0,0.0,아이 빌리브 인 산타,0.0,/qCBfPgsvACaVS4wSBaddVkL22c9.jpg,0.0,,1.0,0.0,/aQaJPtIdYLczCqZHT8x9xkYJmlp.jpg,0.0,False,False,,,152,0,0,0,0,0,0,2022-12-14,2022-12-14
3439,3439,0.0,False,es,0.0,18,1.0,20.000 especies de abejas,0.0,,2023-12-27,0.4808,1053600,"긴 머리에 옷 투정이 잦은 아이 8살 코코. 여름방학을 맞아 외갓집에 간 코코는 또래 아이들과 어울리고 싶지 않다. 성별과 이름을 확실하게 기록해야 하는 수영장에는 더욱 가고 싶지 않다. 좋아하지도 않는 이름으로 자신을 소개해야 하는 상황이 괴로운 코코는 잔소리를 늘어놓는 어른들을 피해 이모할머니의 양봉장을 놀이터로 삼는다. 벌에게 먹이를 주고, 각기 다른 향이 나는 꽃 이름도 배우고, 보호복 없이도 벌과 소통할 수 있게 된 코코. 벌의 세계를 통해 어렵고 두렵기만 했던 자기의 세상을 이해하고 자신의 진짜 모습을 내보일 준비를 하기 시작하는데…",7.07,1.0,1.0,2만 종의 벌,0.0,/ztL9eerSpcNAfNyPlWVsnsz6j9N.jpg,1.0,,0.0,0.0,/7iRYPUiKsi6Q7Km4QAwz7TVK47e.jpg,1.0,False,False,,2023-12-27,115,0,0,0,0,0,0,2023-04-21,2023-10-27
3440,3440,0.0,False,fr,0.0,35|18,0.0,Le Roman de Jim,0.0,,2024-08-14,0.5052,1102938,,6.87,0.0,0.0,Le Roman de Jim,0.0,/4KKoLrfblH2AydjwI2vJS8tE3P2.jpg,0.0,,0.0,0.0,/1umiZBQ6oUbyKATwyxAVRlDELnd.jpg,0.0,False,False,,,219,0,0,0,0,0,0,2024-08-14,
3441,3441,0.0,False,fr,0.0,35,0.0,Adieu Paris,0.0,,2022-01-26,0.6517,883800,,4.689,0.0,0.0,Adieu Paris,0.0,/n8bT6zgymkEuuw81bn7W8UEL3SK.jpg,0.0,,0.0,0.0,/xsvsPS0EeDW7PedBPFAE8R2Jp2U.jpg,0.0,False,False,,,61,0,0,0,0,0,0,2022-01-26,2022-05-25
3442,3442,0.0,False,it,0.0,35|10749,0.0,Fatti vedere,0.0,,2025-02-06,0.6945,1389705,,5.877,0.0,0.0,Fatti vedere,0.0,/5FQgpPISI2QGgSthhuYCKGQNH87.jpg,0.0,,0.0,0.0,/lEhRGWm3XbR0y7JSeRyGExsBUgs.jpg,0.0,False,False,,,57,0,0,0,0,0,0,2025-02-06,
3443,3443,0.0,False,fr,0.0,35,0.0,Super bourrés,0.0,,2023-08-30,0.4295,1027322,,5.387,0.0,0.0,Super bourrés,0.0,/hmPZ1nR7wWgk4DbNX7D2rEeR4rs.jpg,0.0,,0.0,0.0,/GkZNm67rL76jynEGkUBNaaqUXI.jpg,0.0,False,False,,,62,0,0,0,0,0,0,2023-08-30,2023-12-28
3444,3444,0.0,False,fr,0.0,35,0.0,Le Répondeur,0.0,,2025-06-04,0.418,1158616,,6.3,0.0,0.0,Le Répondeur,0.0,/bQDjUA3Yol0Rwux2BCAyt4YYfyg.jpg,0.0,,0.0,0.0,/rNoIF5gIpY6pz03lIF5kJK87J9p.jpg,0.0,False,False,,,70,0,0,0,0,0,0,2025-06-04,
3445,3445,0.0,False,es,0.0,35|10751,0.0,Campeonex,0.0,,2023-08-18,0.4608,1074080,,6.511,0.0,0.0,Campeonex,0.0,/juLIGT2tbLqVFoVVnGEKj6YRZp1.jpg,0.0,,0.0,0.0,/rjQgqeIT1WXixKg868wbCSoCXlx.jpg,0.0,False,False,,,89,0,0,0,0,0,0,2023-08-18,2023-12-18
3446,3446,0.0,False,de,0.0,35|28|12,0.0,Manta Manta - Zwoter Teil,0.0,,2023-03-30,0.6667,1058100,,4.888,0.0,0.0,Manta Manta - Zwoter Teil,0.0,/sYMPaNG3nl2tcYJfqXcMK5whUMt.jpg,0.0,,0.0,0.0,/tTowHrLbxXxtiJT65HJVWSp0EqR.jpg,0.0,False,False,,,80,0,0,0,0,0,0,2023-03-30,2024-08-22
3447,3447,0.0,False,en,0.0,35,0.0,Bill Burr Presents: Friends Who Kill,1.0,,2022-06-06,0.441,983683,,5.375,0.0,0.0,Bill Burr Presents: Friends Who Kill,0.0,/9gSpgNwjP3Qg8LAsrBgo1Fu6QdL.jpg,0.0,,1.0,0.0,/2GFxMsZTiSU7i3GtwRnonx14nrb.jpg,0.0,False,False,,,84,0,0,0,0,0,0,,2022-06-06
3448,3448,0.0,False,fr,0.0,18,0.0,La Promesse verte,0.0,,2024-03-27,0.5495,1062644,,6.6,0.0,0.0,La Promesse verte,0.0,/2XHjrd8YJPfkXWMTSdjnpD3DtLO.jpg,0.0,,0.0,0.0,/8tDr1OZhLPpDAvmFDHjLnrKLOQH.jpg,0.0,False,False,,,62,0,0,0,0,0,0,2024-03-27,
3449,3449,0.0,False,fr,0.0,18|14,0.0,La Montagne,0.0,,2024-09-25,0.6005,958736,"파리에서 일하는 엔지니어 피에르는 업무차 알프스에 오게 된다. 회의실 창밖 몽블랑의 절경에 매혹된 그는 파리로 돌아가지 않고 산속에서 홀로 야영을 하며 지난 일상에서 벗어난다. 그는 산속 깊은 곳에 신비로운 빛이 감돌고 있음을 감지하는 한편, 알파인 식당의 요리사인 레아를 만나면서 묘한 기류에 휩싸인다.",5.8,0.0,0.0,산이 부른다,0.0,/7sfZ4vvJIYyIjukUpHdyQVENowJ.jpg,0.0,,0.0,0.0,/gsAgVjiQIunXc9o9ZOhIdG49Hl7.jpg,0.0,False,False,,2024-09-25,55,0,0,0,0,0,0,2023-02-01,
3450,3450,0.0,False,en,0.0,28|53,0.0,Operation Black Ops,0.0,,2023-07-11,0.6112,1145491,,5.593,0.0,0.0,Operation Black Ops,0.0,/vMgkjQM2fHirExilsTZWJTqL33G.jpg,0.0,,0.0,0.0,/bEJyUUygNSLhe4BPykEHf3hPnsh.jpg,0.0,False,False,,,54,0,0,0,0,0,0,,2023-07-11
3451,3451,0.0,False,en,0.0,27|53,0.0,Hall,0.0,,2022-02-17,0.5476,728796,"어느 호텔에서 의문의 바이러스가 퍼진다. 감염되면 포악하고 흉측하게 변하면서 결국은 고통스럽게 사망하는 절망적인 공간에서, 주인공들은 처절한 탈출을 시작한다.",5.8,1.0,0.0,아웃브레이크 호텔,1.0,/7W1XRTA0vOBoWKq5rPtvjH84WPu.jpg,1.0,,0.0,0.0,/vD5Wjn9Tzf6UvA9wR6WR4QTWKFP.jpg,1.0,False,False,,2022-02-17,82,0,0,0,0,0,0,2022-02-17,2020-08-30
3452,3452,0.0,False,en,1.0,53|18|9648|80,0.0,Los iniciados,0.0,,2023-07-06,0.7487,1133923,"호평받는 콜롬비아 작가 마리오 멘도사의 문학 세계에서 영감을 받은 작품으로, 손에 땀을 쥐게 하는 서스펜스 스릴러다. 가까운 미래에 사람들은 물 부족 문제에 시달린다. 무뚝뚝한 기자 프랑크 몰리나는 끔찍한 살인 사건의 진상을 밝히기 위해 자신의 악마를 마주해야 한다. 살인 사건을 파헤치던 프랑크는 어둡고 수상한 도시의 수렁에 빠지게 되고, 그곳에서 보이는 게 다가 아니라는 걸 알게 된다.",7.1,0.0,0.0,로스 이니시아도스,0.0,/6xcxeh9BBWlEMrbdCssMljb0Yui.jpg,0.0,,0.0,0.0,/wbNm4ShryprgwY9QIlEZU6JIcr1.jpg,0.0,False,False,,,50,0,0,0,0,0,0,2023-07-06,2023-07-06
3453,3453,0.0,False,zh,0.0,53|27,0.0,深海巨蟒,0.0,,2023-02-02,0.4834,1081713,인류의 마지막 미지의 섬이라 불리는 신비의 섬. 여행 작가의 의뢰로 탐사를 떠난 주인공 일행은 그곳에서 상상치 못했던 거대한 존재를 만나게 된다.,6.216,0.0,1.0,그레이트 파이톤,0.0,/z2XDEFhf5i7NQ20voJ7Ctm87DfX.jpg,1.0,,0.0,0.0,/hU0tqIXgOo0NZulZYb61lI55rRg.jpg,0.0,False,False,,,51,0,0,0,0,0,0,,2023-02-02
3454,3454,0.0,False,ta,0.0,35,0.0,நாய் சேகர் Returns,0.0,,2022-12-09,0.4942,882397,,7.1,0.0,0.0,நாய் சேகர் Returns,0.0,/dUEFAV28aUzHmde24JmlgvBaHSg.jpg,0.0,,0.0,0.0,/pd8zL85RkDcMoRGnIjjWR2OdGLi.jpg,0.0,False,False,,,56,0,0,0,0,0,0,2022-12-09,2022-12-09
3455,3455,0.0,False,fr,0.0,99|10770,0.0,Kaizen: 1 an pour gravir l'Everest,0.0,,2024-09-13,0.4986,1341552,,7.311,0.0,0.0,Kaizen: 1 an pour gravir l'Everest,0.0,/mbpZW0TOykpaEZwEIO5RR4ul3ca.jpg,0.0,,0.0,0.0,/s8Uph48OjSrZqHoIZaY4L4jPNs3.jpg,0.0,False,False,,,90,0,0,0,0,0,0,,2024-09-14
3456,3456,0.0,False,fr,0.0,16|35|10751|10402,0.0,Linda veut du poulet !,0.0,Bucheon International Animation Festival,2023-10-20,0.4666,589026,"어느 날, 폴레트의 반지가 사라진다. 애꿎게 딸 린다를 혼낸 폴레트는 사과의 의미로 딸에게 소원 하나를 들어주기로 한다. 린다는 어릴 적 세상을 떠난 아빠가 만들어 주던 치킨 요리를 해달라고 하는데, 때마침 파업으로 모두 문을 닫은 가게들. 둘은 요리에 쓸 닭을 구하기 위해 동분서주한다.",6.902,0.0,0.0,치킨 포 린다!,0.0,/35ZLQMx4GO0V54H1tzMBLCjFQRE.jpg,0.0,,0.0,0.0,/m2xxADRDbSXbRAKIhibY0vPN5sY.jpg,0.0,False,False,,2023-10-20,66,0,0,0,0,0,0,2023-10-18,2024-05-02
3457,3457,0.0,False,es,0.0,10402|10749|35,0.0,Voy a pasármelo bien,0.0,,2022-08-05,0.4618,888311,,6.6,0.0,0.0,Voy a pasármelo bien,0.0,/lcThPhR67aaPEu5s8EGrkcL0w3m.jpg,0.0,,0.0,0.0,/721Tx7LljbIIJGfhV2uSvHF4Prb.jpg,0.0,False,False,,,74,0,0,0,0,0,0,2022-08-05,
3458,3458,0.0,False,uk,0.0,18|80,0.0,Памфір,0.0,,2022-11-02,0.55,850297,,7.253,0.0,0.0,팜피르,0.0,/2fhVLIB8wnfRRJvxdSKxT97BQt6.jpg,0.0,,0.0,0.0,/aiozDpV5ago3iggfySe4cWKj0s3.jpg,0.0,False,False,,,77,0,0,0,0,0,0,2022-11-02,2023-06-22
3459,3459,0.0,False,fr,0.0,18,0.0,Hors-Saison,0.0,,2026-01-28,0.5964,1044741,"부와 명성, 아름답고 성공한 아내... 세상이 부러워하는 모든 것을 가진 스타 배우 마티유는 인생 최초의 연극 무대를 갑자기 취소하고 홀로 바닷가 휴양지를 찾는다. 아름다운 바다를 마주한 호화 리조트에서 모처럼 휴식과 힐링의 시간을 가져보려 하지만, 마주치는 모든 사람이 그를 알아보는 가운데 마티유의 마음은 더 외롭고 쓸쓸해질 뿐이다. 무기력하고 권태로운 하루하루를 보내던 어느 날, 그에게 뜻밖의 쪽지가 도착한다. “나야, 알리스. 어떻게 지내?” 이 마을에 살고 있는 옛 연인 알리스를 15년 만에 다시 만난 마티유는 사소한 농담과 흘러간 이야기를 나누며 조금씩 마음속 공허함이 채워지는 걸 느낀다. 한편, 알리스의 마음 속에는 15년 전의 기억이 여전히 남아 있는데...",6.3,0.0,0.0,두 번째 계절,0.0,/9q7EsOfXbduVPLBSG60LVsXVq4L.jpg,0.0,,0.0,0.0,/gYWnbwKjow5qEXokRJI0mi5yowH.jpg,0.0,False,False,,2026-01-28,110,0,0,0,0,0,0,2024-03-20,2024-11-19
3460,3460,0.0,False,en,0.0,878|27|9648|53,0.0,Dark Cloud,0.0,,2022-05-09,0.6999,897424,"끔찍한 사고의 여파로 재활을 위해 자발적으로 인공 지능의 대상이 되는 한 여성에 초점을 맞추며, 기계에 의존하는 세계에서 그녀는 모든 기술 발전이 인류의 최선의 관심을 염두에 두고 있는 것은 아니라는 걸 알게 된다.",5.662,0.0,0.0,다크 클라우드,0.0,/q1ngkvPCnOYKeyNZjg8QqvaSnuZ.jpg,0.0,,0.0,0.0,/qhRQLTYnGWvI4nYE05DaDjgvCna.jpg,0.0,False,False,,,108,0,0,0,0,0,0,,2022-05-09
3461,3461,0.0,False,es,0.0,35,0.0,Sobreviviendo mis XV,0.0,,2023-09-21,0.5903,1172029,,7.4,0.0,0.0,Sobreviviendo mis XV,0.0,/kr50u2w3G5L7RqLf6frFliJqPrZ.jpg,0.0,,0.0,0.0,/7DTRLhZvxXAGzDoOo1IsJidLk7W.jpg,0.0,False,False,,,97,0,0,0,0,0,0,2023-09-21,2023-12-15
3462,3462,0.0,False,it,0.0,18|35|36,0.0,L'abbaglio,0.0,,2026-06-10,0.7605,1288328,"1860년. 주세페 가리발디는 그의 충성스러운 장교들과 빈첸초 조르다노 오르시니 대령과 함께 콰르토에서 천인대의 원정을 시작한다. 모병된 병사 중에는 시칠리아인 두 명, 즉 북부로 이주한 농부 도메니코 트리코와 마술사 로사리오 스피탈레가 있다. 시칠리아 마르살라에 상륙한 천인대는 부르봉 왕조 군대와 전투를 시작하나 거의 후퇴할 수밖에 없게 되자 가리발디는 기발한 계략을 꾸민다.",6.8,0.0,0.0,위대한 환상,0.0,/9NDPWC0SbkuvHI44QX7NVviSN1w.jpg,0.0,,0.0,0.0,/hxYDzllfV4K979fxd09sqK9d4Sg.jpg,0.0,False,False,,2026-06-10,121,0,0,0,0,0,0,2025-01-16,
3463,3463,0.0,False,fr,0.0,35|10749,0.0,L'Amour c'est surcoté,0.0,,2025-04-23,0.5074,1071064,,6.701,0.0,0.0,L'Amour c'est surcoté,0.0,/zqQAQ8IYH5kUs4OtEfjlNmrMdIA.jpg,0.0,,0.0,0.0,/9ByGi07suLR0E1WqxnKjvoCG8T.jpg,0.0,False,False,,,169,0,0,0,0,0,0,2025-04-23,2025-08-21
3464,3464,0.0,False,sv,0.0,27,0.0,Karusell,0.0,Bucheon International Fantastic Film Festival,2024-07-06,0.6007,1058078,핼러윈이 시작되는 밤 놀이공원에 모인 다섯 친구들 앞에 의문의 인물이 나타나고 그를 피해 살아남기 위해 벌이는 친구들의 고군분투를 그린 공포 영화,6.078,0.0,0.0,카루셀: 피의 놀이동산,0.0,/2OWxHNwhxGlaKuCRrCtbK9YDTyF.jpg,0.0,,0.0,0.0,/xgNXnED4BkU7CDhVi6o5Q2HXbl9.jpg,0.0,False,False,,2024-07-06,116,0,0,0,0,0,0,2023-10-20,2024-02-16
3465,3465,0.0,False,en,0.0,10749|35|10770,0.0,Christmas on Windmill Way,1.0,,2024-01-01,0.5489,1150521,"미아 메이저는 크리스마스 마켓 더치 베이크 오프에 참가할 준비를 하면서 할머니 앤이 네덜란드 전통 과일 크리스마스 빵인 케르스톨 덕분에 소중한 황금 롤링핀을 가져갈 수 있을 거라고 생각해요. 하지만 미아의 세계는 앤이 재정적인 어려움을 겪고 있었고 대대로 내려온 풍차 길의 토지 증서를 팔아야 했다는 사실을 알게 되면서 흔들립니다. 설상가상으로 구매자는 미아의 전 남자친구이자 부동산 개발업자인 브래디 샬츠인데, 그는 지난 90년 동안 훌륭한 목공예품과 아름다운 목재 가구로 유명한 메이저 가문의 유산인 네덜란드 제재소를 허물고 고급 리조트를 짓는다는 사실을 미아와 앤에게 알려야만 합니다.",5.9,0.0,0.0,윈드밀 웨이에서의 크리스마스,0.0,/bRDWHhiVLllPWBU2ADV61acyqT7.jpg,0.0,2024-01-01,1.0,0.0,/vKjcGYGONld7jXAWACgYDMYzygi.jpg,0.0,False,False,,2024-01-01,65,0,0,0,0,0,0,,2023-12-08
3466,3466,0.0,False,en,0.0,27|10749,0.0,Natten har øjne,0.0,,2022-07-28,0.4361,938600,"덴마크의 여배우 마야와 젊은 유대인 학자 레아가 서로 사랑하는 가운데 레아의 원인 모를 발작으로 인해 함께 레아의 영국 런던에 있는 집으로 가게 되고, 그곳에서 종교적이고 고압적인 레아의 어머니와 셋이 함께 하게 되는데...",5.62,0.0,0.0,어태치먼트,0.0,/eu2LGKaKvLznaGx979r2t3psNg7.jpg,0.0,,0.0,0.0,/p1QHaxLcd8Vu9phkPzzoObgkOJO.jpg,0.0,False,False,,,50,0,0,0,0,0,0,2022-07-28,2023-02-09
3467,3467,0.0,False,pl,0.0,10749|35,0.0,Miłość do kwadratu bez granic,1.0,,2023-03-28,0.5439,1150215,"""스퀘어드 러브""의 프랜차이즈의 세 번째 영화. 모니카와 엔조의 파란만장한 로맨스가 동화 같은 엔딩을 향해 나아간다. 충격적인 폭로가 모든 걸 뒤흔들기 전까지는.",6.1,0.0,0.0,스퀘어드 러브: 영원한 사랑,0.0,/xLbzSqHpxOdaIBYSGVboHyWYdPS.jpg,0.0,,1.0,0.0,/laF1i3X46RsPe1T79uSeKWUaOrw.jpg,0.0,False,False,,,59,0,0,0,0,0,0,,2023-03-28
3468,3468,0.0,False,zh,0.0,12|14,0.0,破碎太阳之心,0.0,,2022-04-07,0.8221,944934,,6.4,0.0,0.0,破碎太阳之心,0.0,/zeWxstMONJd9il3tzoKoBSx0T1v.jpg,0.0,,0.0,0.0,/uqs1fawZDmcwkXCWGDTKPGrmwa4.jpg,0.0,False,False,,,76,0,0,0,0,0,0,,2022-04-07
